audit_type,form,collection,node_key,label,kind,value_keys,notes
EBP,KBA-400,Scoping,Scoping.FAIRVALUE2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.FAIRVALUE2,Fair Value Measurements relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.FAIRVALUE2,Fair Value Measurements significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.FAIRVALUE2,Fair Value Measurements risk-related specific risks,row,,
EBP,AUD-8xx,program,program.FAIRVALUE2,Fair Value Measurements audit program (AUD-816),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2,Fair Value Measurements - 502 relevant-assertion risk section,section,,category=risk
EBP,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.FAIRVALUE2,Fair Value Measurements - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.COMMIT,Commitments & Contingencies - audit area selected,area_select,COMMIT,category=risk
EBP,KBA-400,Scoping,Scoping.COMMIT,Commitments & Contingencies scoping row,row,,
EBP,KBA-400,Scoping,Scoping.COMMIT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.COMMIT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.COMMIT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.COMMIT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.COMMIT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.COMMIT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.COMMIT,Commitments & Contingencies relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.COMMIT,Commitments & Contingencies significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.COMMIT,Commitments & Contingencies risk-related specific risks,row,,
EBP,AUD-8xx,program,program.COMMIT,Commitments & Contingencies audit program (AUD-817),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT,Commitments & Contingencies - 502 relevant-assertion risk section,section,,category=risk
EBP,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.COMMIT,Commitments & Contingencies - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.ESTIMATES,Accounting Estimates - audit area selected,area_select,ESTIMATES,category=risk
EBP,KBA-400,Scoping,Scoping.ESTIMATES,Accounting Estimates scoping row,row,,
EBP,KBA-400,Scoping,Scoping.ESTIMATES.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.ESTIMATES.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.ESTIMATES.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.ESTIMATES.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.ESTIMATES.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.ESTIMATES.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.ESTIMATES,Accounting Estimates relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.ESTIMATES,Accounting Estimates significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.ESTIMATES,Accounting Estimates risk-related specific risks,row,,
EBP,AUD-8xx,program,program.ESTIMATES,Accounting Estimates audit program (AUD-818),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES,Accounting Estimates - 502 relevant-assertion risk section,section,,category=risk
EBP,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.ESTIMATES,Accounting Estimates - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.CONCENT,Concentrations - audit area selected,area_select,CONCENT,category=risk
EBP,KBA-400,Scoping,Scoping.CONCENT,Concentrations scoping row,row,,
EBP,KBA-400,Scoping,Scoping.CONCENT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CONCENT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CONCENT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CONCENT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CONCENT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CONCENT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.CONCENT,Concentrations relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.CONCENT,Concentrations significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.CONCENT,Concentrations risk-related specific risks,row,,
EBP,AUD-8xx,program,program.CONCENT,Concentrations audit program (AUD-819),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT,Concentrations - 502 relevant-assertion risk section,section,,category=risk
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.CONCENT,Concentrations - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.INVEST,Investments (Non-Certified/Full Scope) - audit area selected,area_select,INVEST,category=balance
EBP,KBA-400,Scoping,Scoping.INVEST,Investments (Non-Certified/Full Scope) scoping row,row,,
EBP,KBA-400,Scoping,Scoping.INVEST.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.INVEST.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.INVEST.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.INVEST.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.INVEST.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.INVEST.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.INVEST,Investments (Non-Certified/Full Scope) relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.INVEST,Investments (Non-Certified/Full Scope) significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.INVEST,Investments (Non-Certified/Full Scope) risk-related specific risks,row,,
EBP,AUD-8xx,program,program.INVEST,Investments (Non-Certified/Full Scope) audit program (AUD-802A),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.INVEST,Investments (Non-Certified/Full Scope) - 502 relevant-assertion risk section,section,,category=balance
EBP,KBA-502,RelevantAssertion,RelevantAssertion.INVEST.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.INVEST.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.INVEST.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.INVEST.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.INVEST.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.INVEST.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.INVEST,Investments (Non-Certified/Full Scope) - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.LIMITED,Investments (Certified/ERISA 103(a)(3)(C)) - audit area selected,area_select,LIMITED,category=balance
EBP,KBA-400,Scoping,Scoping.LIMITED,Investments (Certified/ERISA 103(a)(3)(C)) scoping row,row,,
EBP,KBA-400,Scoping,Scoping.LIMITED.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.LIMITED.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.LIMITED.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.LIMITED.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.LIMITED.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.LIMITED.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.LIMITED,Investments (Certified/ERISA 103(a)(3)(C)) relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.LIMITED,Investments (Certified/ERISA 103(a)(3)(C)) significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.LIMITED,Investments (Certified/ERISA 103(a)(3)(C)) risk-related specific risks,row,,
EBP,AUD-8xx,program,program.LIMITED,Investments (Certified/ERISA 103(a)(3)(C)) audit program (AUD-802B),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.LIMITED,Investments (Certified/ERISA 103(a)(3)(C)) - 502 relevant-assertion risk section,section,,category=balance
EBP,KBA-502,RelevantAssertion,RelevantAssertion.LIMITED.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.LIMITED.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.LIMITED.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.LIMITED.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.LIMITED.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.LIMITED.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.LIMITED,Investments (Certified/ERISA 103(a)(3)(C)) - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.PARTICIPANTA,Participant Data & Accounts (DC) - audit area selected,area_select,PARTICIPANTA,category=balance
EBP,KBA-400,Scoping,Scoping.PARTICIPANTA,Participant Data & Accounts (DC) scoping row,row,,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTA.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTA.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTA.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTA.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTA.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTA.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.PARTICIPANTA,Participant Data & Accounts (DC) relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.PARTICIPANTA,Participant Data & Accounts (DC) significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.PARTICIPANTA,Participant Data & Accounts (DC) risk-related specific risks,row,,
EBP,AUD-8xx,program,program.PARTICIPANTA,Participant Data & Accounts (DC) audit program (AUD-814A),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTA,Participant Data & Accounts (DC) - 502 relevant-assertion risk section,section,,category=balance
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTA.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTA.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTA.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTA.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTA.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTA.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.PARTICIPANTA,Participant Data & Accounts (DC) - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.PARTICIPANTBEN,Participant Data (Defined Benefit) - audit area selected,area_select,PARTICIPANTBEN,category=balance
EBP,KBA-400,Scoping,Scoping.PARTICIPANTBEN,Participant Data (Defined Benefit) scoping row,row,,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTBEN.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTBEN.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTBEN.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTBEN.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTBEN.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTBEN.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.PARTICIPANTBEN,Participant Data (Defined Benefit) relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.PARTICIPANTBEN,Participant Data (Defined Benefit) significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.PARTICIPANTBEN,Participant Data (Defined Benefit) risk-related specific risks,row,,
EBP,AUD-8xx,program,program.PARTICIPANTBEN,Participant Data (Defined Benefit) audit program (AUD-814B),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTBEN,Participant Data (Defined Benefit) - 502 relevant-assertion risk section,section,,category=balance
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTBEN.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTBEN.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTBEN.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTBEN.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTBEN.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTBEN.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.PARTICIPANTBEN,Participant Data (Defined Benefit) - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.PARTICIPANTHW,Participant Data (Health & Welfare) - audit area selected,area_select,PARTICIPANTHW,category=balance
EBP,KBA-400,Scoping,Scoping.PARTICIPANTHW,Participant Data (Health & Welfare) scoping row,row,,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTHW.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTHW.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTHW.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTHW.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTHW.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.PARTICIPANTHW.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.PARTICIPANTHW,Participant Data (Health & Welfare) relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.PARTICIPANTHW,Participant Data (Health & Welfare) significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.PARTICIPANTHW,Participant Data (Health & Welfare) risk-related specific risks,row,,
EBP,AUD-8xx,program,program.PARTICIPANTHW,Participant Data (Health & Welfare) audit program (AUD-814C),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTHW,Participant Data (Health & Welfare) - 502 relevant-assertion risk section,section,,category=balance
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTHW.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTHW.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTHW.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTHW.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTHW.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.PARTICIPANTHW.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.PARTICIPANTHW,Participant Data (Health & Welfare) - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.BENEFITOBLIG,Benefit Obligations (DB incl. H&W) - audit area selected,area_select,BENEFITOBLIG,category=balance
EBP,KBA-400,Scoping,Scoping.BENEFITOBLIG,Benefit Obligations (DB incl. H&W) scoping row,row,,
EBP,KBA-400,Scoping,Scoping.BENEFITOBLIG.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.BENEFITOBLIG.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.BENEFITOBLIG.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.BENEFITOBLIG.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.BENEFITOBLIG.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.BENEFITOBLIG.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.BENEFITOBLIG,Benefit Obligations (DB incl. H&W) relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.BENEFITOBLIG,Benefit Obligations (DB incl. H&W) significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.BENEFITOBLIG,Benefit Obligations (DB incl. H&W) risk-related specific risks,row,,
EBP,AUD-8xx,program,program.BENEFITOBLIG,Benefit Obligations (DB incl. H&W) audit program (AUD-814D),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.BENEFITOBLIG,Benefit Obligations (DB incl. H&W) - 502 relevant-assertion risk section,section,,category=balance
