audit_type,from_form,from_key,to_form,to_key,relation,trigger_value,notes
EBP,KBA-400,Scoping.AUD815.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.AUD815,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.AUD815.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.AUD815,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.AUD815.substantivetesting,AUD-8xx,program.AUD815,recommends_program,NOTDASH,program-side; AUD-815
EBP,KBA-400,AuditareaRelevantAssertions.AUD815,KBA-502,RelevantAssertion.AUD815,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=EBP; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
EBP,KBA-502,RelevantAssertion.AUD815,KBA-502,RelevantAssertion.AUD815.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.AUD815,KBA-502,RelevantAssertion.AUD815.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.AUD815,KBA-502,RelevantAssertion.AUD815.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.AUD815,KBA-502,RelevantAssertion.AUD815.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.AUD815,KBA-502,RelevantAssertion.AUD815.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.AUD815,KBA-502,RelevantAssertion.AUD815.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-400,RiskRelatedSpecificrisks.AUD815,KBA-502,AssertionLevelRisk.AUD815,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
EBP,AUD-100,AuditAreas.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
EBP,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigClassTans,contains_toggle,,
EBP,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.MaterialAccount,contains_toggle,,
EBP,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigDisclosure,contains_toggle,,
EBP,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigAcctEst,contains_toggle,,
EBP,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigFraudRisk,contains_toggle,,
EBP,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.substantivetesting,contains_toggle,,
EBP,KBA-400,Scoping.FAIRVALUE2.SigClassTans,KBA-400,AuditareaRelevantAssertions.FAIRVALUE2,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
EBP,KBA-400,Scoping.FAIRVALUE2.MaterialAccount,KBA-400,AuditareaRelevantAssertions.FAIRVALUE2,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.FAIRVALUE2.SigDisclosure,KBA-400,SigDisclosures.FAIRVALUE2,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.FAIRVALUE2.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.FAIRVALUE2,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.FAIRVALUE2.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.FAIRVALUE2,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.FAIRVALUE2.substantivetesting,AUD-8xx,program.FAIRVALUE2,recommends_program,NOTDASH,program-side; AUD-816
EBP,KBA-400,AuditareaRelevantAssertions.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=EBP; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
EBP,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-400,RiskRelatedSpecificrisks.FAIRVALUE2,KBA-502,AssertionLevelRisk.FAIRVALUE2,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
EBP,AUD-100,AuditAreas.COMMIT,KBA-400,Scoping.COMMIT,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
EBP,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.SigClassTans,contains_toggle,,
EBP,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.MaterialAccount,contains_toggle,,
EBP,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.SigDisclosure,contains_toggle,,
EBP,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.SigAcctEst,contains_toggle,,
EBP,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.SigFraudRisk,contains_toggle,,
EBP,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.substantivetesting,contains_toggle,,
EBP,KBA-400,Scoping.COMMIT.SigClassTans,KBA-400,AuditareaRelevantAssertions.COMMIT,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
EBP,KBA-400,Scoping.COMMIT.MaterialAccount,KBA-400,AuditareaRelevantAssertions.COMMIT,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.COMMIT.SigDisclosure,KBA-400,SigDisclosures.COMMIT,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.COMMIT.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.COMMIT,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.COMMIT.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.COMMIT,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.COMMIT.substantivetesting,AUD-8xx,program.COMMIT,recommends_program,NOTDASH,program-side; AUD-817
EBP,KBA-400,AuditareaRelevantAssertions.COMMIT,KBA-502,RelevantAssertion.COMMIT,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=EBP; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
EBP,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-400,RiskRelatedSpecificrisks.COMMIT,KBA-502,AssertionLevelRisk.COMMIT,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
EBP,AUD-100,AuditAreas.ESTIMATES,KBA-400,Scoping.ESTIMATES,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
EBP,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.SigClassTans,contains_toggle,,
EBP,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.MaterialAccount,contains_toggle,,
EBP,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.SigDisclosure,contains_toggle,,
EBP,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.SigAcctEst,contains_toggle,,
EBP,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.SigFraudRisk,contains_toggle,,
EBP,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.substantivetesting,contains_toggle,,
EBP,KBA-400,Scoping.ESTIMATES.SigClassTans,KBA-400,AuditareaRelevantAssertions.ESTIMATES,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
EBP,KBA-400,Scoping.ESTIMATES.MaterialAccount,KBA-400,AuditareaRelevantAssertions.ESTIMATES,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.ESTIMATES.SigDisclosure,KBA-400,SigDisclosures.ESTIMATES,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.ESTIMATES.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.ESTIMATES,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.ESTIMATES.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.ESTIMATES,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.ESTIMATES.substantivetesting,AUD-8xx,program.ESTIMATES,recommends_program,NOTDASH,program-side; AUD-818
EBP,KBA-400,AuditareaRelevantAssertions.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=EBP; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
EBP,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-400,RiskRelatedSpecificrisks.ESTIMATES,KBA-502,AssertionLevelRisk.ESTIMATES,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
EBP,AUD-100,AuditAreas.CONCENT,KBA-400,Scoping.CONCENT,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
EBP,KBA-400,Scoping.CONCENT,KBA-400,Scoping.CONCENT.SigClassTans,contains_toggle,,
EBP,KBA-400,Scoping.CONCENT,KBA-400,Scoping.CONCENT.MaterialAccount,contains_toggle,,
EBP,KBA-400,Scoping.CONCENT,KBA-400,Scoping.CONCENT.SigDisclosure,contains_toggle,,
EBP,KBA-400,Scoping.CONCENT,KBA-400,Scoping.CONCENT.SigAcctEst,contains_toggle,,
EBP,KBA-400,Scoping.CONCENT,KBA-400,Scoping.CONCENT.SigFraudRisk,contains_toggle,,
EBP,KBA-400,Scoping.CONCENT,KBA-400,Scoping.CONCENT.substantivetesting,contains_toggle,,
EBP,KBA-400,Scoping.CONCENT.SigClassTans,KBA-400,AuditareaRelevantAssertions.CONCENT,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
EBP,KBA-400,Scoping.CONCENT.MaterialAccount,KBA-400,AuditareaRelevantAssertions.CONCENT,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.CONCENT.SigDisclosure,KBA-400,SigDisclosures.CONCENT,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.CONCENT.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.CONCENT,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.CONCENT.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.CONCENT,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.CONCENT.substantivetesting,AUD-8xx,program.CONCENT,recommends_program,NOTDASH,program-side; AUD-819
EBP,KBA-400,AuditareaRelevantAssertions.CONCENT,KBA-502,RelevantAssertion.CONCENT,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=EBP; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
EBP,KBA-502,RelevantAssertion.CONCENT,KBA-502,RelevantAssertion.CONCENT.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.CONCENT,KBA-502,RelevantAssertion.CONCENT.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.CONCENT,KBA-502,RelevantAssertion.CONCENT.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.CONCENT,KBA-502,RelevantAssertion.CONCENT.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.CONCENT,KBA-502,RelevantAssertion.CONCENT.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.CONCENT,KBA-502,RelevantAssertion.CONCENT.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-400,RiskRelatedSpecificrisks.CONCENT,KBA-502,AssertionLevelRisk.CONCENT,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
EBP,AUD-100,AuditAreas.INVEST,KBA-400,Scoping.INVEST,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
EBP,KBA-400,Scoping.INVEST,KBA-400,Scoping.INVEST.SigClassTans,contains_toggle,,
EBP,KBA-400,Scoping.INVEST,KBA-400,Scoping.INVEST.MaterialAccount,contains_toggle,,
EBP,KBA-400,Scoping.INVEST,KBA-400,Scoping.INVEST.SigDisclosure,contains_toggle,,
EBP,KBA-400,Scoping.INVEST,KBA-400,Scoping.INVEST.SigAcctEst,contains_toggle,,
EBP,KBA-400,Scoping.INVEST,KBA-400,Scoping.INVEST.SigFraudRisk,contains_toggle,,
EBP,KBA-400,Scoping.INVEST,KBA-400,Scoping.INVEST.substantivetesting,contains_toggle,,
EBP,KBA-400,Scoping.INVEST.SigClassTans,KBA-400,AuditareaRelevantAssertions.INVEST,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
EBP,KBA-400,Scoping.INVEST.MaterialAccount,KBA-400,AuditareaRelevantAssertions.INVEST,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.INVEST.SigDisclosure,KBA-400,SigDisclosures.INVEST,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.INVEST.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.INVEST,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.INVEST.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.INVEST,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.INVEST.substantivetesting,AUD-8xx,program.INVEST,recommends_program,NOTDASH,program-side; AUD-802A
EBP,KBA-400,AuditareaRelevantAssertions.INVEST,KBA-502,RelevantAssertion.INVEST,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=EBP; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
EBP,KBA-502,RelevantAssertion.INVEST,KBA-502,RelevantAssertion.INVEST.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.INVEST,KBA-502,RelevantAssertion.INVEST.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.INVEST,KBA-502,RelevantAssertion.INVEST.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.INVEST,KBA-502,RelevantAssertion.INVEST.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.INVEST,KBA-502,RelevantAssertion.INVEST.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.INVEST,KBA-502,RelevantAssertion.INVEST.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-400,RiskRelatedSpecificrisks.INVEST,KBA-502,AssertionLevelRisk.INVEST,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
EBP,AUD-100,AuditAreas.LIMITED,KBA-400,Scoping.LIMITED,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
EBP,KBA-400,Scoping.LIMITED,KBA-400,Scoping.LIMITED.SigClassTans,contains_toggle,,
EBP,KBA-400,Scoping.LIMITED,KBA-400,Scoping.LIMITED.MaterialAccount,contains_toggle,,
EBP,KBA-400,Scoping.LIMITED,KBA-400,Scoping.LIMITED.SigDisclosure,contains_toggle,,
EBP,KBA-400,Scoping.LIMITED,KBA-400,Scoping.LIMITED.SigAcctEst,contains_toggle,,
EBP,KBA-400,Scoping.LIMITED,KBA-400,Scoping.LIMITED.SigFraudRisk,contains_toggle,,
EBP,KBA-400,Scoping.LIMITED,KBA-400,Scoping.LIMITED.substantivetesting,contains_toggle,,
EBP,KBA-400,Scoping.LIMITED.SigClassTans,KBA-400,AuditareaRelevantAssertions.LIMITED,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
EBP,KBA-400,Scoping.LIMITED.MaterialAccount,KBA-400,AuditareaRelevantAssertions.LIMITED,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.LIMITED.SigDisclosure,KBA-400,SigDisclosures.LIMITED,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.LIMITED.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.LIMITED,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.LIMITED.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.LIMITED,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.LIMITED.substantivetesting,AUD-8xx,program.LIMITED,recommends_program,NOTDASH,program-side; AUD-802B
EBP,KBA-400,AuditareaRelevantAssertions.LIMITED,KBA-502,RelevantAssertion.LIMITED,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=EBP; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
EBP,KBA-502,RelevantAssertion.LIMITED,KBA-502,RelevantAssertion.LIMITED.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.LIMITED,KBA-502,RelevantAssertion.LIMITED.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.LIMITED,KBA-502,RelevantAssertion.LIMITED.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.LIMITED,KBA-502,RelevantAssertion.LIMITED.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.LIMITED,KBA-502,RelevantAssertion.LIMITED.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.LIMITED,KBA-502,RelevantAssertion.LIMITED.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-400,RiskRelatedSpecificrisks.LIMITED,KBA-502,AssertionLevelRisk.LIMITED,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
EBP,AUD-100,AuditAreas.PARTICIPANTA,KBA-400,Scoping.PARTICIPANTA,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
EBP,KBA-400,Scoping.PARTICIPANTA,KBA-400,Scoping.PARTICIPANTA.SigClassTans,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTA,KBA-400,Scoping.PARTICIPANTA.MaterialAccount,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTA,KBA-400,Scoping.PARTICIPANTA.SigDisclosure,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTA,KBA-400,Scoping.PARTICIPANTA.SigAcctEst,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTA,KBA-400,Scoping.PARTICIPANTA.SigFraudRisk,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTA,KBA-400,Scoping.PARTICIPANTA.substantivetesting,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTA.SigClassTans,KBA-400,AuditareaRelevantAssertions.PARTICIPANTA,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
EBP,KBA-400,Scoping.PARTICIPANTA.MaterialAccount,KBA-400,AuditareaRelevantAssertions.PARTICIPANTA,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.PARTICIPANTA.SigDisclosure,KBA-400,SigDisclosures.PARTICIPANTA,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.PARTICIPANTA.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.PARTICIPANTA,spawns_row,NOTDASH,
EBP,KBA-400,Scoping.PARTICIPANTA.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.PARTICIPANTA,co_feeds_row,NOTDASH,OR-trigger; unisolated
EBP,KBA-400,Scoping.PARTICIPANTA.substantivetesting,AUD-8xx,program.PARTICIPANTA,recommends_program,NOTDASH,program-side; AUD-814A
EBP,KBA-400,AuditareaRelevantAssertions.PARTICIPANTA,KBA-502,RelevantAssertion.PARTICIPANTA,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=EBP; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
EBP,KBA-502,RelevantAssertion.PARTICIPANTA,KBA-502,RelevantAssertion.PARTICIPANTA.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.PARTICIPANTA,KBA-502,RelevantAssertion.PARTICIPANTA.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.PARTICIPANTA,KBA-502,RelevantAssertion.PARTICIPANTA.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.PARTICIPANTA,KBA-502,RelevantAssertion.PARTICIPANTA.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.PARTICIPANTA,KBA-502,RelevantAssertion.PARTICIPANTA.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-502,RelevantAssertion.PARTICIPANTA,KBA-502,RelevantAssertion.PARTICIPANTA.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
EBP,KBA-400,RiskRelatedSpecificrisks.PARTICIPANTA,KBA-502,AssertionLevelRisk.PARTICIPANTA,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
EBP,AUD-100,AuditAreas.PARTICIPANTBEN,KBA-400,Scoping.PARTICIPANTBEN,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
EBP,KBA-400,Scoping.PARTICIPANTBEN,KBA-400,Scoping.PARTICIPANTBEN.SigClassTans,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTBEN,KBA-400,Scoping.PARTICIPANTBEN.MaterialAccount,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTBEN,KBA-400,Scoping.PARTICIPANTBEN.SigDisclosure,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTBEN,KBA-400,Scoping.PARTICIPANTBEN.SigAcctEst,contains_toggle,,
EBP,KBA-400,Scoping.PARTICIPANTBEN,KBA-400,Scoping.PARTICIPANTBEN.SigFraudRisk,contains_toggle,,
